month,n_rows,actual_total,pred_total,mae,rmse,smape,wape,bias_ratio
2019-05-01,621,32010.0,36700.86158382564,21.548640874926765,35.5276988602542,0.9069933343774932,0.41804767208152205,0.14654362961029796
2019-06-01,621,19725.0,31746.83692165499,26.30257419809148,40.49182543604974,1.1555826303234409,0.8280810431946671,0.6094720872828893
2019-07-01,621,29018.0,26449.225181332313,31.88790423331671,53.54756684303594,1.1433165612206815,0.6824174143252353,-0.08852349640456575
2019-08-01,621,24806.0,19294.018187836446,22.21435758149096,38.65931729512496,1.0922643937059453,0.556120134568487,-0.22220357220686746
2019-09-01,621,14554.0,14151.679199810224,12.450366614036684,31.403830998925066,1.0764740319500448,0.5312407356958074,-0.02764331456573973
2019-10-01,621,15832.0,12689.52634961972,13.033777952871523,23.211695905494608,1.0837062902465404,0.5112415429972976,-0.19848873486484836
2019-11-01,621,5478.0,13114.010996109544,12.890628785245354,20.496930098226407,1.3453113478488812,1.4613144351291285,1.393941401261326
